"screen_name";"username";"user_id";"tweet_id";"tweet_url";"timestamp";"timestamp_epochs";"text";"text_html";"links";"hashtags";"has_media";"img_urls";"video_url";"likes";"retweets";"replies";"is_replied";"is_reply_to";"parent_tweet_id";"reply_to_users"
"nicksouthern_18";"Nasty Nick";"2562514147";"610983544958005249";"/nicksouthern_18/status/610983544958005249";"2015-06-17 01:33:23";1434504803;"Not the new jake from statefarm commercial ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Not the new jake from <strong>statefarm</strong> commercial <img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/></p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"suuhieee";"crystal";"2954262941";"591821108036247552";"/suuhieee/status/591821108036247552";"2015-04-25 04:28:42";1429936122;"I have almost EVERY statefarm commercial memorized";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I have almost EVERY <strong>statefarm</strong> commercial memorized<img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/></p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"TJH2194";"TJ Helms";"329514488";"586373731859050497";"/TJH2194/status/586373731859050497";"2015-04-10 03:42:46";1428637366;"#AstronautProblems @midnight like a good neighbor state farm is eaten by an asteroid worm";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AstronautProblems?src=hash""><s>#</s><b>AstronautProblems</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1418745782"" dir=""ltr"" href=""/midnight""><s>@</s><b>midnight</b></a> like a good neighbor <strong>state farm</strong> is eaten by an asteroid worm</p>";"[]";"['AstronautProblems']";False;"[]";"";0;0;0;False;False;"";"[]"
"Cuelcito";"D🅰️NOS";"801548123117977600";"1182047696372154368";"/Cuelcito/status/1182047696372154368";"2019-10-09 21:38:26";1570657106;"Hi, this is Jake... Jake from State Farm
HOCO Day 2: Character Day  pic.twitter.com/gfJlPrGtrA – at Kerman High School";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hi, this is Jake... Jake from <strong>State Farm</strong>
HOCO Day 2: Character Day <img alt=""🦸‍♂️"" aria-label=""Emoji: Man superhero"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f9b8-200d-2642-fe0f.png"" title=""Man superhero""/> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/gfJlPrGtrA"">pic.twitter.com/gfJlPrGtrA</a><span class=""tweet-poi-geo-text""> – at <a class=""js-nav u-textUserColorHover js-geo-pivot-link"" data-nav=""search"" data-place-id=""07d9d28f9ec84000"" href=""/search?q=place%3A07d9d28f9ec84000"">Kerman High School</a></span></p>";"[]";"[]";True;"['https://pbs.twimg.com/media/EGd6G37UcAAqdXL.jpg', 'https://pbs.twimg.com/media/EGd6G37U0AEgm1V.jpg']";"";20;4;1;True;False;"";"[]"
"Cuelcito";"D🅰️NOS";"801548123117977600";"1182047696372154368";"/Cuelcito/status/1182047696372154368";"2019-10-09 21:38:26";1570657106;"Hi, this is Jake... Jake from State Farm
HOCO Day 2: Character Day  pic.twitter.com/gfJlPrGtrA – at Kerman High School";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hi, this is Jake... Jake from <strong>State Farm</strong>
HOCO Day 2: Character Day <img alt=""🦸‍♂️"" aria-label=""Emoji: Man superhero"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f9b8-200d-2642-fe0f.png"" title=""Man superhero""/> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/gfJlPrGtrA"">pic.twitter.com/gfJlPrGtrA</a><span class=""tweet-poi-geo-text""> – at <a class=""js-nav u-textUserColorHover js-geo-pivot-link"" data-nav=""search"" data-place-id=""07d9d28f9ec84000"" href=""/search?q=place%3A07d9d28f9ec84000"">Kerman High School</a></span></p>";"[]";"[]";True;"['https://pbs.twimg.com/media/EGd6G37UcAAqdXL.jpg', 'https://pbs.twimg.com/media/EGd6G37U0AEgm1V.jpg']";"";20;4;1;True;False;"";"[]"
