"screen_name";"username";"user_id";"tweet_id";"tweet_url";"timestamp";"timestamp_epochs";"text";"text_html";"links";"hashtags";"has_media";"img_urls";"video_url";"likes";"retweets";"replies";"is_replied";"is_reply_to";"parent_tweet_id";"reply_to_users"
"HistoryTeach_12";"Geoff";"187315966";"759198169330778112";"/HistoryTeach_12/status/759198169330778112";"2016-07-30 01:25:23";1469841923;"Drinking a Pineapple Sculpin by @bpbrewing @ State Farm District Office — http://untp.beer/s/c341995809 ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Drinking a Pineapple Sculpin by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""906372872829992960"" dir=""ltr"" href=""/bpbrewing""><s>@</s><b>bpbrewing</b></a> @ <strong>State Farm</strong> District Office — <a class=""twitter-timeline-link"" data-expanded-url=""http://untp.beer/s/c341995809"" dir=""ltr"" href=""https://t.co/WyowPTO6bs"" rel=""nofollow noopener"" target=""_blank"" title=""http://untp.beer/s/c341995809""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">untp.beer/s/c341995809</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['http://untp.beer/s/c341995809']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"HistoryTeach_12";"Geoff";"187315966";"759198169330778112";"/HistoryTeach_12/status/759198169330778112";"2016-07-30 01:25:23";1469841923;"Drinking a Pineapple Sculpin by @bpbrewing @ State Farm District Office — http://untp.beer/s/c341995809 ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Drinking a Pineapple Sculpin by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""906372872829992960"" dir=""ltr"" href=""/bpbrewing""><s>@</s><b>bpbrewing</b></a> @ <strong>State Farm</strong> District Office — <a class=""twitter-timeline-link"" data-expanded-url=""http://untp.beer/s/c341995809"" dir=""ltr"" href=""https://t.co/WyowPTO6bs"" rel=""nofollow noopener"" target=""_blank"" title=""http://untp.beer/s/c341995809""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">untp.beer/s/c341995809</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['http://untp.beer/s/c341995809']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"Parker_Manalo";"Parker Manalo";"2328302286";"560127953317543937";"/Parker_Manalo/status/560127953317543937";"2015-01-27 17:31:25";1422379885;"A guy in my world history class said i look like Chris Paul from the State Farm commercial smh  #cliffpaul";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">A guy in my world history class said i look like Chris Paul from the <strong>State Farm</strong> commercial smh <img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><img alt=""🙈"" aria-label=""Emoji: See-no-evil monkey"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f648.png"" title=""See-no-evil monkey""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/cliffpaul?src=hash""><s>#</s><b>cliffpaul</b></a></p>";"[]";"['cliffpaul']";False;"[]";"";1;0;0;False;False;"";"[]"
"Parker_Manalo";"Parker Manalo";"2328302286";"560127953317543937";"/Parker_Manalo/status/560127953317543937";"2015-01-27 17:31:25";1422379885;"A guy in my world history class said i look like Chris Paul from the State Farm commercial smh  #cliffpaul";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">A guy in my world history class said i look like Chris Paul from the <strong>State Farm</strong> commercial smh <img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><img alt=""🙈"" aria-label=""Emoji: See-no-evil monkey"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f648.png"" title=""See-no-evil monkey""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/cliffpaul?src=hash""><s>#</s><b>cliffpaul</b></a></p>";"[]";"['cliffpaul']";False;"[]";"";1;0;0;False;False;"";"[]"
"Oscar_Del_Sol";"Refined Beans 💭";"1539060386";"1201459395772604417";"/Oscar_Del_Sol/status/1201459395772604417";"2019-12-02 11:13:36";1575285216;"“flawless”?
I beg to differ.pic.twitter.com/unKzg9PmUH";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“flawless”?
I beg to differ.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/unKzg9PmUH"">pic.twitter.com/unKzg9PmUH</a></p>";"[]";"[]";True;"['https://pbs.twimg.com/media/EKxw81vVUAE1Pn1.jpg', 'https://pbs.twimg.com/media/EKxw81vU0AAbQTi.jpg']";"";40;1;1;True;True;"1197947253576601601";"[{'screen_name': 'StateFarm', 'user_id': '15091022'}]"
"Oscar_Del_Sol";"Refined Beans 💭";"1539060386";"1201459395772604417";"/Oscar_Del_Sol/status/1201459395772604417";"2019-12-02 11:13:36";1575285216;"“flawless”?
I beg to differ.pic.twitter.com/unKzg9PmUH";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“flawless”?
I beg to differ.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/unKzg9PmUH"">pic.twitter.com/unKzg9PmUH</a></p>";"[]";"[]";True;"['https://pbs.twimg.com/media/EKxw81vVUAE1Pn1.jpg', 'https://pbs.twimg.com/media/EKxw81vU0AAbQTi.jpg']";"";40;1;1;True;True;"1197947253576601601";"[{'screen_name': 'StateFarm', 'user_id': '15091022'}]"
"TheEvanJohan";"Evan Mathiasen";"19556473";"1150054823464620032";"/TheEvanJohan/status/1150054823464620032";"2019-07-13 14:50:11";1563029411;"Those @StateFarm commercials with @CP3 and @JHarden13 are awkward now...";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Those <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15091022"" dir=""ltr"" href=""/StateFarm""><s>@</s><b><strong>StateFarm</strong></b></a> commercials with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""53853197"" dir=""ltr"" href=""/CP3""><s>@</s><b>CP3</b></a> and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""50811932"" dir=""ltr"" href=""/JHarden13""><s>@</s><b>JHarden13</b></a> are awkward now...</p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"TheEvanJohan";"Evan Mathiasen";"19556473";"1150054823464620032";"/TheEvanJohan/status/1150054823464620032";"2019-07-13 14:50:11";1563029411;"Those @StateFarm commercials with @CP3 and @JHarden13 are awkward now...";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Those <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15091022"" dir=""ltr"" href=""/StateFarm""><s>@</s><b><strong>StateFarm</strong></b></a> commercials with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""53853197"" dir=""ltr"" href=""/CP3""><s>@</s><b>CP3</b></a> and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""50811932"" dir=""ltr"" href=""/JHarden13""><s>@</s><b>JHarden13</b></a> are awkward now...</p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"Mattstephen16";"JUDGE BOOTY";"967521402";"1118994881261686784";"/Mattstephen16/status/1118994881261686784";"2019-04-18 21:49:04";1555624144;"These last few years I been lowkey forgetting my birthday. I called State Farm today and she was like “Oh your birthday is around the corner!” I was like oh fr???";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">These last few years I been lowkey forgetting my birthday. I called <strong>State Farm</strong> today and she was like “Oh your birthday is around the corner!” I was like oh fr???</p>";"[]";"[]";False;"[]";"";1;0;1;True;False;"";"[]"
"Mattstephen16";"JUDGE BOOTY";"967521402";"1118994881261686784";"/Mattstephen16/status/1118994881261686784";"2019-04-18 21:49:04";1555624144;"These last few years I been lowkey forgetting my birthday. I called State Farm today and she was like “Oh your birthday is around the corner!” I was like oh fr???";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">These last few years I been lowkey forgetting my birthday. I called <strong>State Farm</strong> today and she was like “Oh your birthday is around the corner!” I was like oh fr???</p>";"[]";"[]";False;"[]";"";1;0;1;True;False;"";"[]"
